entity_id,entity_type,name,image_url
12024,character,"Yun, Xiao",https://cdn.myanimelist.net/images/characters/5/612977.jpg
12025,character,"Youqin, Xuanya",https://cdn.myanimelist.net/images/characters/10/526607.jpg
12026,character,"Huang, Long",https://cdn.myanimelist.net/images/characters/7/613621.jpg
12027,character,"Hao, Tian",https://cdn.myanimelist.net/images/characters/8/613622.jpg
12028,character,"Lu, Ya",https://cdn.myanimelist.net/images/characters/8/613619.jpg
12029,character,"Zhao, Gongming",https://cdn.myanimelist.net/images/characters/4/613608.jpg
12030,character,"Xuan, Du",https://cdn.myanimelist.net/images/characters/8/613593.jpg
12031,character,"Tai, Qing",https://cdn.myanimelist.net/images/characters/12/613596.jpg
12032,character,"Wen, Jing",https://cdn.myanimelist.net/images/characters/14/613611.jpg
12033,character,"Fujii, Nanami",https://cdn.myanimelist.net/images/characters/8/240629.jpg
12034,voice_actor,"Shibasaki, Kou",https://cdn.myanimelist.net/images/voiceactors/2/52365.jpg
12035,character,Shall Fen Shall,https://cdn.myanimelist.net/images/characters/4/483927.jpg
12036,character,"Halford, Ann",https://cdn.myanimelist.net/images/characters/5/483928.jpg
12037,character,"Hingley, Alph",https://cdn.myanimelist.net/images/characters/3/493968.jpg
12038,character,Mythrill Rid Pod,https://cdn.myanimelist.net/images/characters/2/483926.jpg
12039,character,Rafal Fen Rafal,https://cdn.myanimelist.net/images/characters/12/513574.jpg
12040,character,Benjamin,https://cdn.myanimelist.net/images/characters/5/496087.jpg
12041,voice_actor,"Suzuki, Minori",https://cdn.myanimelist.net/images/voiceactors/1/77169.jpg
12042,character,"Powell, Keith",https://cdn.myanimelist.net/images/characters/12/493969.jpg
12043,character,Lusel El Min,https://cdn.myanimelist.net/images/characters/5/521682.jpg
12044,character,Salim,https://cdn.myanimelist.net/images/characters/10/504565.jpg
12045,character,Noah,https://cdn.myanimelist.net/images/characters/7/513573.jpg
12046,producer,T.O Entertainment,
12047,character,"Kinoshita, Hideyoshi",https://cdn.myanimelist.net/images/characters/7/76762.jpg
12048,character,"Yoshii, Akihisa",https://cdn.myanimelist.net/images/characters/4/144703.jpg
12049,character,"Tsuchiya, Kouta",https://cdn.myanimelist.net/images/characters/12/144699.jpg
12050,character,"Shimada, Minami",https://cdn.myanimelist.net/images/characters/5/77138.jpg
12051,character,"Kirishima, Shouko",https://cdn.myanimelist.net/images/characters/13/96539.jpg
12052,voice_actor,"Isomura, Tomomi",https://cdn.myanimelist.net/images/voiceactors/3/16867.jpg
12053,character,"Himeji, Mizuki",https://cdn.myanimelist.net/images/characters/3/110667.jpg
12054,character,"Sakamoto, Yuuji",https://cdn.myanimelist.net/images/characters/5/76951.jpg
12055,character,"Kinoshita, Yuuko",https://cdn.myanimelist.net/images/characters/6/76945.jpg
12056,character,"Kudou, Aiko",https://cdn.myanimelist.net/images/characters/15/76949.jpg
12057,character,"Yoshii, Akira",https://cdn.myanimelist.net/images/characters/10/85307.jpg
12058,staff,"Itou, Yoshiyuki",
12059,staff,"Wada, Yousuke",
12060,character,"Binboda, Momiji",https://cdn.myanimelist.net/images/characters/12/177231.jpg
12061,character,"Sakura, Ichiko",https://cdn.myanimelist.net/images/characters/15/177301.jpg
12062,character,"Rindou, Ranmaru",https://cdn.myanimelist.net/images/characters/15/177481.jpg
12063,character,"Statice, Bobby",https://cdn.myanimelist.net/images/characters/13/173825.jpg
12064,character,"Inugami, Momoo",https://cdn.myanimelist.net/images/characters/2/281111.jpg
12065,character,"Tsuwabuki, Keita",https://cdn.myanimelist.net/images/characters/16/177233.jpg
12066,character,"Adenokouji, Nadeshiko",https://cdn.myanimelist.net/images/characters/3/187517.jpg
12067,voice_actor,"Kanda, Sayaka",https://cdn.myanimelist.net/images/voiceactors/2/66605.jpg
12068,character,Kumagai,https://cdn.myanimelist.net/images/characters/14/328047.jpg
12069,character,"Tsuwabuki, Rika",https://cdn.myanimelist.net/images/characters/3/209461.jpg
12070,character,"Gorihara, Ryuji",https://cdn.myanimelist.net/images/characters/11/192563.jpg
12071,character,Leto,https://cdn.myanimelist.net/images/characters/4/117975.jpg
12072,character,"Sugimoto, Yotsuba",https://cdn.myanimelist.net/images/characters/8/120977.jpg
12073,character,"Floriann Leoria, Nora",https://cdn.myanimelist.net/images/characters/9/191366.jpg
12074,character,"Ayukawa, Mother",https://cdn.myanimelist.net/images/characters/13/191364.jpg
12075,character,"Asama, Ryou",https://cdn.myanimelist.net/images/characters/7/191368.jpg
12076,staff,"Iida, Tomotaka",
12077,staff,"Osedo, Satoshi",
12078,character,"Igarashi, Iroha",https://cdn.myanimelist.net/images/characters/6/481389.jpg
12079,character,"Tsutsui, Hikari",https://cdn.myanimelist.net/images/characters/15/562642.jpg
12080,character,"Itou, Yuuto",https://cdn.myanimelist.net/images/characters/2/562637.jpg
12081,character,"Ishino, Arisa",https://cdn.myanimelist.net/images/characters/12/355656.jpg
12082,character,"Ayado, Sumie",https://cdn.myanimelist.net/images/characters/16/562640.jpg
12083,character,"Takanashi, Mitsuya",https://cdn.myanimelist.net/images/characters/5/562639.jpg
12084,character,"Tsutsui, Kie",https://cdn.myanimelist.net/images/characters/16/355973.jpg
12085,voice_actor,"Tachibana, Yuuko",https://cdn.myanimelist.net/images/voiceactors/3/9465.jpg
12086,character,Innkeeper,https://cdn.myanimelist.net/images/characters/6/587109.jpg
12087,character,Ezomichi,https://cdn.myanimelist.net/images/characters/5/380400.jpg
12088,character,"Tsutsui, Kaoru",https://cdn.myanimelist.net/images/characters/6/380401.jpg
12089,voice_actor,"Aoki, Shiki",https://cdn.myanimelist.net/images/voiceactors/3/47977.jpg
12090,staff,"Naoya, Takashi",
12091,staff,"Itou, Takumi",
12092,staff,"Sasaki, Sumito",
12093,staff,"Akao, Deko",
12094,character,"Shiba, Tatsuya",https://cdn.myanimelist.net/images/characters/16/236781.jpg
12095,character,"Shiba, Miyuki",https://cdn.myanimelist.net/images/characters/4/240187.jpg
12096,character,"Yotsuba, Maya",https://cdn.myanimelist.net/images/characters/10/546623.jpg
12097,character,"Kuroba, Ayako",https://cdn.myanimelist.net/images/characters/13/548890.jpg
12098,character,"Shiba, Miya",https://cdn.myanimelist.net/images/characters/2/253931.jpg
12099,character,"Sakurai, Minami",https://cdn.myanimelist.net/images/characters/10/312519.jpg
12100,character,"Kuroba, Fumiya",https://cdn.myanimelist.net/images/characters/12/548891.jpg
12101,character,"Sakurai, Honami",https://cdn.myanimelist.net/images/characters/12/253933.jpg
12102,character,Al,https://cdn.myanimelist.net/images/questionmark_23.jpg
12103,voice_actor,"Akachi, Kouga",https://cdn.myanimelist.net/images/voiceactors/1/68098.jpg
12104,staff,"Funatsu, Tatsuya",
12105,staff,"Nakajima, Masatoshi",
12106,character,"Otus, Jean",https://cdn.myanimelist.net/images/characters/10/323677.jpg
12107,character,Niino,https://cdn.myanimelist.net/images/characters/2/402683.jpg
12108,character,Mauve,https://cdn.myanimelist.net/images/characters/6/314238.jpg
12109,character,"Otus, Lotta",https://cdn.myanimelist.net/images/characters/15/314237.jpg
12110,character,Lilium,https://cdn.myanimelist.net/images/characters/8/527553.jpg
12111,character,Groshular,https://cdn.myanimelist.net/images/characters/7/399569.jpg
12112,character,Pine,https://cdn.myanimelist.net/images/characters/12/320346.jpg
12113,character,Schwan,https://cdn.myanimelist.net/images/characters/2/326374.jpg
12114,character,Maggie,https://cdn.myanimelist.net/images/characters/13/326373.jpg
12115,character,Wobular,https://cdn.myanimelist.net/images/characters/11/322105.jpg
12116,character,"Khushrenada, Treize",https://cdn.myanimelist.net/images/characters/4/40379.jpg
12117,character,Haruhiro,https://cdn.myanimelist.net/images/characters/13/301170.jpg
12118,character,Merry,https://cdn.myanimelist.net/images/characters/12/347771.jpg
12119,character,Yume,https://cdn.myanimelist.net/images/characters/9/333227.jpg
12120,character,Manato,https://cdn.myanimelist.net/images/characters/16/265697.jpg
12121,character,Ranta,https://cdn.myanimelist.net/images/characters/15/265699.jpg
12122,character,Shihoru,https://cdn.myanimelist.net/images/characters/5/265681.jpg
12123,character,Moguzo,https://cdn.myanimelist.net/images/characters/5/263377.jpg
12124,character,Barbara,https://cdn.myanimelist.net/images/characters/11/300321.jpg
12125,character,Renji,https://cdn.myanimelist.net/images/characters/12/304830.jpg
12126,character,Chibi,https://cdn.myanimelist.net/images/characters/6/265695.jpg
12127,staff,"Harada, Naoki",
12128,character,"Mangetsu, Miyoko",https://cdn.myanimelist.net/images/characters/6/568700.jpg
12129,voice_actor,"Matsumoto, Tamaki",https://cdn.myanimelist.net/images/voiceactors/3/15745.jpg
12130,character,Medusa,https://cdn.myanimelist.net/images/characters/3/568701.jpg
12131,voice_actor,"Hisamoto, Masami",https://cdn.myanimelist.net/images/voiceactors/1/27601.jpg
12132,character,"Nobi, Sewashi",https://cdn.myanimelist.net/images/characters/12/340002.jpg
12133,voice_actor,"Matsumoto, Sachi",https://cdn.myanimelist.net/images/voiceactors/1/16619.jpg
12134,staff,mihimaru GT,
12135,studio,Bridge,
12136,character,"Dragneel, Natsu",https://cdn.myanimelist.net/images/characters/15/594274.jpg
12137,character,"Scarlet, Erza",https://cdn.myanimelist.net/images/characters/12/492254.jpg
12138,character,"Heartfilia, Lucy",https://cdn.myanimelist.net/images/characters/7/67774.jpg
12139,character,"Fullbuster, Gray",https://cdn.myanimelist.net/images/characters/11/278602.jpg
12140,character,Happy,https://cdn.myanimelist.net/images/characters/14/365287.jpg
12141,character,"Marvell, Wendy",https://cdn.myanimelist.net/images/characters/11/196497.jpg
12142,character,Charlés,https://cdn.myanimelist.net/images/characters/6/365290.jpg
12143,character,"Lockser, Juvia",https://cdn.myanimelist.net/images/characters/12/262225.jpg
12144,character,"Fernandes, Jellal",https://cdn.myanimelist.net/images/characters/11/80782.jpg
12145,character,"Redfox, Gajeel",https://cdn.myanimelist.net/images/characters/5/99350.jpg
12146,staff,"Iijima, Hiroshi",
12147,character,"Jia Lie, Ao",https://cdn.myanimelist.net/images/characters/14/604148.jpg
12148,character,"Liu, Xi",https://cdn.myanimelist.net/images/characters/4/604151.jpg
12149,character,"Mu, Gu",https://cdn.myanimelist.net/images/characters/14/604595.jpg
12150,character,"Ge, Ye",https://cdn.myanimelist.net/images/characters/12/604145.jpg
12151,character,First Elder of Xiao Clan,https://cdn.myanimelist.net/images/characters/14/604143.jpg
12152,character,Arslan,https://cdn.myanimelist.net/images/characters/3/275688.jpg
12153,character,Daryun,https://cdn.myanimelist.net/images/characters/8/275689.jpg
12154,character,Narsus,https://cdn.myanimelist.net/images/characters/5/313476.jpg
12155,character,Gieve,https://cdn.myanimelist.net/images/characters/13/287636.jpg
12156,character,Falangies,https://cdn.myanimelist.net/images/characters/2/277303.jpg
12157,character,Elam,https://cdn.myanimelist.net/images/characters/3/275687.jpg
12158,character,Etoile,https://cdn.myanimelist.net/images/characters/11/280097.jpg
12159,character,Alfreed,https://cdn.myanimelist.net/images/characters/10/287233.jpg
12160,character,Andragoras III,https://cdn.myanimelist.net/images/characters/6/280101.jpg
12161,voice_actor,"Yamamoto, Yuriko",https://cdn.myanimelist.net/images/voiceactors/1/36503.jpg
12162,staff,"Takeda, Tetsuya",
12163,character,"Gu, Te",https://cdn.myanimelist.net/images/characters/7/604245.jpg
12164,character,"Fu Lan, Ke",https://cdn.myanimelist.net/images/characters/6/604242.jpg
12165,character,"Xue, Mei",https://cdn.myanimelist.net/images/characters/16/604241.jpg
12166,character,"Dan, Zi",https://cdn.myanimelist.net/images/characters/14/604272.jpg
12167,character,"Xue, Lan",https://cdn.myanimelist.net/images/characters/12/604274.jpg
12168,character,"Ooba, Youzou",https://cdn.myanimelist.net/images/characters/3/141167.jpg
12169,character,Kandata,https://cdn.myanimelist.net/images/characters/7/75154.jpg
12170,character,K,https://cdn.myanimelist.net/images/characters/10/72612.jpg
12171,character,Takada,https://cdn.myanimelist.net/images/characters/13/73849.jpg
12172,character,Yoshihide,https://cdn.myanimelist.net/images/characters/15/75155.jpg
12173,character,Shigemaru,https://cdn.myanimelist.net/images/characters/9/72248.jpg
12174,character,Tsuneko,https://cdn.myanimelist.net/images/characters/12/72256.jpg
12175,character,Mitsuki,https://cdn.myanimelist.net/images/characters/2/75157.jpg
12176,character,"Yumasaki, Walker",https://cdn.myanimelist.net/images/characters/14/76250.jpg
12177,staff,"Ooshiro, Miyuki",
12178,staff,"Takagi, Noboru",
12179,staff,"Toyonaga, Toshiyuki",
12180,producer,Life Work,
12181,producer,Sakura Production,
12182,character,"Sakura, Momoko",https://cdn.myanimelist.net/images/characters/15/118537.jpg
12183,character,"Honami, Tamae",https://cdn.myanimelist.net/images/characters/11/215661.jpg
12184,character,"Sakura, Sakiko",https://cdn.myanimelist.net/images/characters/3/111887.jpg
12185,character,"Sakura, Tomozou",https://cdn.myanimelist.net/images/characters/16/300675.jpg
12186,character,"Hanawa, Kazuhiko",https://cdn.myanimelist.net/images/characters/2/51974.jpg
12187,voice_actor,"Kikuchi, Masami",https://cdn.myanimelist.net/images/voiceactors/3/55313.jpg
12188,character,"Yamada, Shouta",https://cdn.myanimelist.net/images/characters/14/407385.jpg
12189,character,"Maruo, Sueo",https://cdn.myanimelist.net/images/characters/11/369533.jpg
12190,character,"Fujiki, Shigeru",https://cdn.myanimelist.net/images/characters/13/406723.jpg
12191,voice_actor,"Naka, Tomoko",https://cdn.myanimelist.net/images/voiceactors/1/72320.jpg
12192,character,"Nagasawa, Kimio",https://cdn.myanimelist.net/images/characters/14/226245.jpg
12193,character,Ooishi,https://cdn.myanimelist.net/images/characters/15/410864.jpg
12194,staff,"Suda, Yumiko",
12195,character,"Senou, Junpei",https://cdn.myanimelist.net/images/characters/3/280439.jpg
12196,voice_actor,"Yokoyama, Kouta",https://cdn.myanimelist.net/images/voiceactors/1/35573.jpg
12197,character,"Senou, Kanta",https://cdn.myanimelist.net/images/characters/11/280440.jpg
12198,voice_actor,"Taniai, Junya",https://cdn.myanimelist.net/images/voiceactors/1/30431.jpg
12199,character,Tanya,https://cdn.myanimelist.net/images/characters/14/311321.jpg
12200,voice_actor,"Yanagihara, Kanako",https://cdn.myanimelist.net/images/questionmark_23.jpg
12201,character,Hideo,https://cdn.myanimelist.net/images/characters/16/280443.jpg
12202,voice_actor,"Santamaria, Yusuke",https://cdn.myanimelist.net/images/voiceactors/3/58140.jpg
12203,character,Sawako,https://cdn.myanimelist.net/images/characters/10/280441.jpg
12204,voice_actor,"Yachigusa, Kaoru",https://cdn.myanimelist.net/images/voiceactors/1/23285.jpg
12205,voice_actor,"Inuzuka, Hiroshi",https://cdn.myanimelist.net/images/voiceactors/1/35569.jpg
12206,character,"Senou, Genzou",https://cdn.myanimelist.net/images/characters/2/280445.jpg
12207,voice_actor,"Kitajima, Saburou",https://cdn.myanimelist.net/images/voiceactors/2/35575.jpg
12208,character,"Senou, Tatsuo",https://cdn.myanimelist.net/images/characters/10/280444.jpg
12209,voice_actor,"Ichimura, Masachika",https://cdn.myanimelist.net/images/voiceactors/2/34805.jpg
12210,staff,"Sakurai, Yoshiki",
12211,character,"Katsura, Hinagiku",https://cdn.myanimelist.net/images/characters/10/90472.jpg
12212,character,"Ayasaki, Hayate",https://cdn.myanimelist.net/images/characters/6/96603.jpg
12213,character,"Sanzenin, Nagi",https://cdn.myanimelist.net/images/characters/5/85988.jpg
12214,character,"Nishizawa, Ayumu",https://cdn.myanimelist.net/images/characters/15/34116.jpg
12215,character,"Tennousu, Athena",https://cdn.myanimelist.net/images/characters/7/87622.jpg
12216,character,"Saginomiya, Isumi",https://cdn.myanimelist.net/images/characters/14/77337.jpg
12217,character,"Segawa, Izumi",https://cdn.myanimelist.net/images/characters/7/82560.jpg
12218,character,"Aizawa, Sakuya",https://cdn.myanimelist.net/images/characters/4/380607.jpg
12219,character,Ten no Koe (Narrator),https://cdn.myanimelist.net/images/characters/6/20592.jpg
12220,character,5-2 no Tannin,https://cdn.myanimelist.net/images/characters/2/377851.jpg
12221,staff,"Sekido, Yuuichi",
12222,staff,"Nonaka, Ato",
12223,staff,SiM,
12224,staff,BAND-MAID,
12225,character,"Kawai, Ritsu",https://cdn.myanimelist.net/images/characters/14/240271.jpg
12226,character,"Usa, Kazunari",https://cdn.myanimelist.net/images/characters/12/238051.jpg
12227,character,"Shirosaki, Shizuru",https://cdn.myanimelist.net/images/characters/2/295946.jpg
12228,character,"Nishikino, Mayumi",https://cdn.myanimelist.net/images/characters/13/251189.jpg
12229,character,"Watanabe, Sayaka",https://cdn.myanimelist.net/images/characters/15/295945.jpg
12230,character,"Kawai, Sumiko",https://cdn.myanimelist.net/images/characters/14/242951.jpg
12231,character,"Tsuneda, Miharu",https://cdn.myanimelist.net/images/characters/10/251255.jpg
12232,character,"Usa, Mother",https://cdn.myanimelist.net/images/questionmark_23.jpg
12233,character,Hayashi,https://cdn.myanimelist.net/images/characters/10/249055.jpg
